,species,decimalLongitude,decimalLatitude,country
2256,Ayenia fruticosa,-97.408333,18.475,Mexico
2257,Ayenia jaliscana,-104.273333,23.94,Mexico
2258,Ayenia jaliscana,-104.266389,23.964167,Mexico
2259,Ayenia fruticosa,-97.44166700000001,18.341667,Mexico
2260,Ayenia praeclara,-59.520343999999994,-0.944722,Brazil
2261,Ayenia filiformis,-109.0485,31.346999999999998,United States of America
2262,Ayenia rotundifolia,-97.43,18.36,Mexico
2263,Ayenia micrantha,-87.16694,14.085,Honduras
2264,Ayenia pusilla,-105.933333,23.4,Mexico
2265,Ayenia montana,-100.8675,20.1025,Mexico
2266,Ayenia fruticosa,-97.575,18.241667,Mexico
2267,Ayenia ovata,-97.44166700000001,18.375,Mexico
2268,Ayenia micrantha,-101.979439,18.522219,Mexico
2269,Ayenia microphylla,-104.833333,29.533333000000002,Mexico
2270,Ayenia pilosa,-108.13880800000001,30.977466999999997,Mexico
2271,Ayenia pusilla,-105.885278,23.404167,Mexico
2272,Ayenia fruticosa,-97.44166700000001,18.341667,Mexico
2273,Ayenia pusilla,-108.192416,30.888933,Mexico
2274,Ayenia mansfeldiana,-56.94639,-28.75944,Argentina
2275,Ayenia micrantha,-86.71666,12.25,Nicaragua
2276,Ayenia dentata,-86.71666,12.25,Nicaragua
2277,Ayenia micrantha,-86.05,12.483333,Nicaragua
2278,Ayenia dentata,-86.05,12.483333,Nicaragua
2279,Ayenia simulatrix,-87.22972,14.09777,Honduras
2280,Ayenia mollis,-99.508333,17.558332999999998,Mexico
2281,Ayenia micrantha,-86.05,11.483333,Nicaragua
2282,Ayenia praeclara,-76.5,-2.53333,Peru
2283,Ayenia magna,-76.9,17.8666,Jamaica
2284,Ayenia dentata,-98.25708703909277,16.382550190087407,Mexico
2285,Ayenia micrantha,-100.59842449517154,17.227443702587898,Mexico
2286,Ayenia dentata,-98.178333,16.280278,Mexico
2287,Ayenia abutilifolia,-99.365833,16.796111,Mexico
2288,Ayenia magna,-76.910556,17.866389,Jamaica
2289,Ayenia odonellii,-60.25,-20.433329999999998,Paraguay
2290,Ayenia odonellii,-61.41666,-21.433329999999998,Paraguay
2291,Ayenia dentata,-85.61,10.83,Costa Rica
2292,Ayenia micrantha,-85.61,10.83,Costa Rica
2293,Ayenia filiformis,-106.481389,31.890278000000002,United States of America
2294,Ayenia micrantha,-85.61,10.83,Costa Rica
2295,Ayenia violacea,-71.446787,19.741548,Dominican Republic
2296,Ayenia angustifolia,-46.114167,-11.557777999999999,Brazil
2297,Ayenia angustifolia,-46.783333,-8.5,Brazil
2298,Ayenia filiformis,-109.895,32.895,United States of America
2299,Ayenia compacta,-116.43314,33.28027,United States of America
2300,Ayenia angustifolia,-47.466667,-11.233333,Brazil
2301,Ayenia glabrescens,-40.430577906122046,-13.444776831709087,Brazil
2302,Ayenia filiformis,-109.531,32.9549,United States of America
2303,Ayenia filiformis,-106.462778,31.913611,United States of America
2304,Ayenia dentata,-86.66666,12.18333,Nicaragua
2305,Ayenia rotundifolia,-99.677222,20.938333,Mexico
2306,Ayenia dentata,-86.669722,12.185,Nicaragua
2307,Ayenia erecta,-40.423077198427,-15.57202407804217,Brazil
2308,Ayenia micrantha,-101.951833,18.431486,Mexico
2309,Ayenia microphylla,-102.144428,26.820489000000002,Mexico
2310,Ayenia pilosa,-101.18333299999999,25.933332999999998,Mexico
2311,Ayenia micrantha,-89.361944,14.278056,El Salvador
2312,Ayenia micrantha,-102.25694399999999,18.511111,Mexico
2313,Ayenia pilosa,-101.19166700000001,25.941667000000002,Mexico
2314,Ayenia rotundifolia,-99.785278,21.049083,Mexico
2315,Ayenia dentata,-86.669722,12.185,Nicaragua
2316,Ayenia odonellii,-60.495278000000006,-29.287221999999996,Argentina
2317,Ayenia glabrescens,-40.57,-14.88,Brazil
2318,Ayenia dentata,-86.71666,12.25,Nicaragua
2319,Ayenia micrantha,-86.71666,12.25,Nicaragua
2320,Ayenia micrantha,-86.716667,12.25,Nicaragua
2321,Ayenia bahiensis,-41.316666999999995,-12.85,Brazil
2322,Ayenia bahiensis,-41.316666999999995,-12.85,Brazil
2323,Ayenia bahiensis,-41.316666999999995,-12.85,Brazil
2324,Ayenia bahiensis,-41.32,-12.85,Brazil
2325,Ayenia bahiensis,-41.316666999999995,-12.85,Brazil
2326,Ayenia bahiensis,-41.32,-12.85,Brazil
2327,Ayenia bahiensis,-41.32,-12.85,Brazil
2328,Ayenia angustifolia,-41.816666999999995,-13.483332999999998,Brazil
2329,Ayenia angustifolia,-41.883333,-13.55,Brazil
2330,Ayenia angustifolia,-41.883333,-13.55,Brazil
2331,Ayenia angustifolia,-41.816666999999995,-13.483332999999998,Brazil
2332,Ayenia angustifolia,-41.88,-13.55,Brazil
2333,Ayenia angustifolia,-41.82,-13.48,Brazil
2334,Ayenia filiformis,-114.20700000000001,33.2248,United States of America
2335,Ayenia filiformis,-111.44200000000001,33.5536,United States of America
2336,Ayenia filiformis,-111.07600000000001,33.1186,United States of America
2337,Ayenia rotundifolia,-99.804722,21.037778,Mexico
2338,Ayenia micrantha,-85.616667,10.833333,Costa Rica
2339,Ayenia mollis,-98.9,19.33,Mexico
2340,Ayenia insulicola,-74.21667,22.75,Bahamas
2341,Ayenia insulicola,-74.332589,22.604269,Bahamas
2342,Ayenia filiformis,-112.23100000000001,33.7344,United States of America
2343,Ayenia micrantha,-85.61,10.33,Costa Rica
2344,Ayenia mollis,-98.43,18.54,Mexico
2345,Ayenia fruticosa,-97.408333,18.541667,Mexico
2346,Ayenia fruticosa,-97.393333,18.461667000000002,Mexico
2347,Ayenia mollis,-98.13833299999999,17.858333,Mexico
2348,Ayenia mollis,-98.469167,18.602222,Mexico
2349,Ayenia tomentosa,-55.430278,-20.458610999999998,Brazil
2350,Ayenia fruticosa,-97.40472199999999,18.512222,Mexico
2351,Ayenia pilosa,-105.75,28.46667,Mexico
2352,Ayenia micrantha,-100.844719,18.887781,Mexico
2353,Ayenia compacta,-115.43842,31.30473,Mexico
2354,Ayenia micrantha,-85.41666,12.2,Nicaragua
2355,Ayenia filiformis,-109.0723,31.3439,United States of America
2356,Ayenia micrantha,-105.05857533018631,19.50892730292023,Mexico
2357,Ayenia micrantha,-104.63940154432652,19.48170808709115,Mexico
2358,Ayenia pusilla,-109.07470900000001,31.343753000000003,United States of America
2359,Ayenia filiformis,-109.07722,31.33861,United States of America
2360,Ayenia compacta,-115.78333,31.5,Mexico
2361,Ayenia micrantha,-86.716667,12.083333,Nicaragua
2362,Ayenia dentata,-86.716667,12.083333,Nicaragua
2363,Ayenia microphylla,-106.483333,31.8,United States of America
2364,Ayenia microphylla,-106.50805600000001,31.851667,United States of America
2365,Ayenia microphylla,-106.483333,31.8,United States of America
2366,Ayenia magna,-96.491667,19.491667,Mexico
2367,Ayenia rotundifolia,-99.813333,21.053333,Mexico
2368,Ayenia pusilla,-96.491667,19.491667,Mexico
2369,Ayenia rotundifolia,-99.81663,21.09479,Mexico
2370,Ayenia odonellii,-59.21444399999999,-30.215278,Argentina
2371,Ayenia pusilla,-96.51055600000001,19.290278,Mexico
2372,Ayenia purpusii,-96.42611099999999,19.335832999999997,Mexico
2373,Ayenia rotundifolia,-99.80833299999999,21.058332999999998,Mexico
2374,Ayenia dentata,-86.716667,12.083333,Nicaragua
2375,Ayenia dentata,-86.51666,12.03333,Nicaragua
2376,Ayenia dentata,-86.43333299999999,12.083333,Nicaragua
2377,Ayenia micrantha,-85.61,10.83,Costa Rica
2378,Ayenia microphylla,-106.03333300000001,31.783333000000002,United States of America
2379,Ayenia microphylla,-106.5,31.783333000000002,United States of America
2380,Ayenia magna,-96.531667,19.4,Mexico
2381,Ayenia purpusii,-96.505833,19.378056,Mexico
2382,Ayenia purpusii,-96.531667,19.4,Mexico
2383,Ayenia insulicola,-75.111946,23.177398,Bahamas
2384,Ayenia micrantha,-85.58333,10.83333,Costa Rica
2385,Ayenia filiformis,-106.462778,31.904444,United States of America
2386,Ayenia rotundifolia,-99.928889,20.908610999999997,Mexico
2387,Ayenia rotundifolia,-99.928889,20.908610999999997,Mexico
2388,Ayenia rotundifolia,-99.925,20.908333,Mexico
2389,Ayenia microphylla,-111.09700000000001,32.23,United States of America
2390,Ayenia krapovickasii,-61.0,-16.6,"Bolivia, Plurinational State of"
2391,Ayenia magna,-63.5,-21.45,"Bolivia, Plurinational State of"
2392,Ayenia odonellii,-57.933330000000005,-21.75,Paraguay
2393,Ayenia insulicola,-77.358311,25.077274,Bahamas
2394,Ayenia filiformis,-111.205,33.5975,United States of America
2395,Ayenia filiformis,-110.705,32.4303,United States of America
2396,Ayenia filiformis,-113.95299999999999,33.33,United States of America
2397,Ayenia filiformis,-113.95299999999999,33.33,United States of America
2398,Ayenia filiformis,-111.85,34.09,United States of America
2399,Ayenia fruticosa,-97.65,18.21666,Mexico
2400,Ayenia fruticosa,-98.166667,18.2,Mexico
2401,Ayenia rotundifolia,-98.704444,20.498611,Mexico
2402,Ayenia ovata,-97.95,18.133333,Mexico
2403,Ayenia ovata,-97.95,18.133333,Mexico
2404,Ayenia pilosa,-102.5,28.716666999999998,Mexico
2405,Ayenia fruticosa,-97.416667,18.55,Mexico
2406,Ayenia filiformis,-110.15,32.94,United States of America
2407,Ayenia pilosa,-102.5,28.72,Mexico
2408,Ayenia neglecta,-95.83,16.41,Mexico
2409,Ayenia micrantha,-93.71,16.94,Mexico
2410,Ayenia micrantha,-95.5,16.25,Mexico
2411,Ayenia pusilla,-110.55138899999999,30.305833000000003,Mexico
2412,Ayenia pusilla,-110.94694399999999,32.3675,United States of America
2413,Ayenia micrantha,-105.06694399999999,19.588055999999998,Mexico
2414,Ayenia jaliscana,-104.29,23.479167,Mexico
2415,Ayenia filiformis,-111.456,31.8658,United States of America
2416,Ayenia micrantha,-92.375,16.393611,Mexico
2417,Ayenia pilosa,-102.5,28.716666999999998,Mexico
2418,Ayenia mexicana,-92.043611,16.051667000000002,Mexico
2419,Ayenia violacea,-70.53154,18.369004,Dominican Republic
2420,Ayenia praeclara,-60.439138,-1.169877,Brazil
2421,Ayenia mexicana,-92.050833,16.045,Mexico
2422,Ayenia micrantha,-85.61666,10.83333,Costa Rica
2423,Ayenia dentata,-85.58,10.83,Costa Rica
2424,Ayenia angustifolia,-47.929872666148846,-15.78342080908068,Brazil
2425,Ayenia tomentosa,-54.54733572343739,-21.80570374810455,Brazil
2426,Ayenia tomentosa,-56.074968999999996,-15.86231,Brazil
2427,Ayenia angustifolia,-47.510141712943366,-14.13618639787015,Brazil
2428,Ayenia filiformis,-105.191667,28.816667,Mexico
2429,Ayenia angustifolia,-41.81666,-13.583329999999998,Brazil
2430,Ayenia mexicana,-95.24583299999999,16.333333,Mexico
2431,Ayenia microphylla,-101.623056,25.234167000000003,Mexico
2432,Ayenia purpusii,-96.839167,19.464722000000002,Mexico
2433,Ayenia jaliscana,-103.192222,21.204722,Mexico
2434,Ayenia micrantha,-89.0,14.5,Honduras
2435,Ayenia micrantha,-85.61666,10.83333,Costa Rica
2436,Ayenia micrantha,-89.2225,14.49361,Honduras
2437,Ayenia magna,-96.491667,19.491667,Mexico
2438,Ayenia purpusii,-96.42611099999999,19.335832999999997,Mexico
2439,Ayenia filiformis,-112.212,33.2257,United States of America
2440,Ayenia micrantha,-96.623056,19.508889,Mexico
2441,Ayenia purpusii,-96.57194399999999,19.49,Mexico
2442,Ayenia purpusii,-94.648333,18.076667,Mexico
2443,Ayenia purpusii,-96.447222,19.329444,Mexico
2444,Ayenia purpusii,-96.490278,19.339167,Mexico
2445,Ayenia angustifolia,-48.9592,-15.8525,Brazil
2446,Ayenia angustifolia,-41.816666999999995,-13.583332999999998,Brazil
2447,Ayenia tomentosa,-41.833333,-13.583332999999998,Brazil
2448,Ayenia angustifolia,-41.816666999999995,-13.583332999999998,Brazil
2449,Ayenia angustifolia,-41.82,-13.58,Brazil
2450,Ayenia tomentosa,-41.83,-13.58,Brazil
2451,Ayenia lingulata,-65.351389,-25.281667000000002,Argentina
2452,Ayenia tomentosa,-41.83,-13.58,Brazil
2453,Ayenia angustifolia,-41.82,-13.58,Brazil
2454,Ayenia angustifolia,-41.816666999999995,-13.583332999999998,Brazil
2455,Ayenia tomentosa,-41.833333,-13.583332999999998,Brazil
2456,Ayenia tomentosa,-41.83333,-13.583329999999998,Brazil
2457,Ayenia filiformis,-111.22399999999999,33.095,United States of America
2458,Ayenia pusilla,-73.67,20.95,Bahamas
2459,Ayenia filiformis,-111.38098899999999,33.458703,United States of America
2460,Ayenia filiformis,-111.44200000000001,33.5536,United States of America
2461,Ayenia filiformis,-111.352779,33.395337,United States of America
2462,Ayenia erecta,-39.816666999999995,-11.366667,Brazil
2463,Ayenia micrantha,-93.006389,16.281111,Mexico
2464,Ayenia jaliscana,-111.38333300000001,25.9,Mexico
2465,Ayenia ardua,-77.19896,17.901629999999997,Jamaica
2466,Ayenia jaliscana,-111.391667,25.916667,Mexico
2467,Ayenia compacta,-111.41666699999999,25.875,Mexico
2468,Ayenia compacta,-111.41666699999999,25.916667,Mexico
2469,Ayenia compacta,-111.475,25.925,Mexico
2470,Ayenia compacta,-115.516667,31.383333,Mexico
2471,Ayenia wrightii,-115.525,31.391666999999998,Mexico
2472,Ayenia compacta,-115.51666999999999,31.383329999999997,Mexico
2473,Ayenia angustifolia,-43.744900991402496,-19.517400924830888,Brazil
2474,Ayenia pusilla,-80.47,-2.37,Ecuador
2475,Ayenia pusilla,-80.46666,-2.36666,Ecuador
2476,Ayenia microphylla,-102.833333,26.575,Mexico
2477,Ayenia microphylla,-101.916667,26.605556,Mexico
2478,Ayenia compacta,-110.95,25.05,Mexico
2479,Ayenia angustifolia,-47.47044057884931,-14.873702539690655,Brazil
2480,Ayenia angustifolia,-47.2647,-13.839670000000002,Brazil
2481,Ayenia pusilla,-67.21245,17.968510000000002,Puerto Rico
2482,Ayenia angustifolia,-47.2651251433805,-13.816229726319182,Brazil
2483,Ayenia angustifolia,-47.562540000000006,-14.07196,Brazil
2484,Ayenia microphylla,-102.12899200000001,26.912924,Mexico
2485,Ayenia pusilla,-80.46600000000001,-2.366,Ecuador
2486,Ayenia purpusii,-96.669444,19.243333,Mexico
2487,Ayenia purpusii,-96.669444,19.243333,Mexico
2488,Ayenia wygodzinskyi,-43.523379999999996,-18.12236,Brazil
2489,Ayenia angustifolia,-43.3833,-18.034760000000002,Brazil
2490,Ayenia tomentosa,-44.73,-15.52,Brazil
2491,Ayenia angustifolia,-44.82,-15.52,Brazil
2492,Ayenia wygodzinskyi,-43.56681,-18.16389,Brazil
2493,Ayenia filiformis,-111.595,31.7711,United States of America
2494,Ayenia compacta,-112.58333,27.51667,Mexico
2495,Ayenia compacta,-116.402778,33.619444,United States of America
2496,Ayenia pusilla,-79.17,-3.42,Ecuador
2497,Ayenia jussieui,-79.16666,-3.41666,Ecuador
2498,Ayenia jussieui,-79.166,-3.4160000000000004,Ecuador
2499,Ayenia microphylla,-102.11666,25.06666,Mexico
2500,Ayenia fruticosa,-97.408333,18.541667,Mexico
2501,Ayenia microphylla,-102.116667,25.066667000000002,Mexico
2502,Ayenia fruticosa,-97.40563900000001,18.500869,Mexico
2503,Ayenia microphylla,-102.141667,25.075,Mexico
2504,Ayenia microphylla,-102.1417,25.066670000000002,Mexico
2505,Ayenia microphylla,-102.13333,25.066670000000002,Mexico
2506,Ayenia pilosa,-101.6,26.08333,Mexico
2507,Ayenia pilosa,-101.6,26.091667,Mexico
2508,Ayenia pilosa,-101.6,26.09167,Mexico
2509,Ayenia microphylla,-103.03333,26.366659999999996,Mexico
2510,Ayenia microphylla,-103.71666,25.41666,Mexico
2511,Ayenia microphylla,-102.83333,27.03333,Mexico
2512,Ayenia microphylla,-103.733333,25.15,Mexico
2513,Ayenia microphylla,-103.716667,25.416667,Mexico
2514,Ayenia microphylla,-103.63011809715042,25.46682026885179,Mexico
2515,Ayenia microphylla,-103.033333,26.366667,Mexico
2516,Ayenia microphylla,-102.69238299999999,26.985831,Mexico
2517,Ayenia pilosa,-102.81666700000001,26.233333000000002,Mexico
2518,Ayenia microphylla,-103.725,25.308332999999998,Mexico
2519,Ayenia microphylla,-102.83,27.03,Mexico
2520,Ayenia compacta,-116.39166999999999,33.62917,United States of America
2521,Ayenia micrantha,-85.69805500000001,10.542778,Costa Rica
2522,Ayenia paniculata,-105.9,22.966667,Mexico
2523,Ayenia pusilla,-96.65333299999999,19.398332999999997,Mexico
2524,Ayenia microphylla,-105.1118740163297,28.742242594829477,Mexico
2525,Ayenia paniculata,-105.854722,22.972222,Mexico
2526,Ayenia magna,-96.354722,19.301944,Mexico
2527,Ayenia pusilla,-96.65083299999999,19.400555999999998,Mexico
2528,Ayenia pusilla,-96.65083299999999,19.400555999999998,Mexico
2529,Ayenia filiformis,-105.91666699999999,23.416667,Mexico
2530,Ayenia filiformis,-104.62885849388176,26.945841542938503,Mexico
2531,Ayenia filiformis,-102.891667,29.283333000000002,Mexico
2532,Ayenia microphylla,-104.716667,27.2,Mexico
2533,Ayenia microphylla,-103.726667,24.848333,Mexico
2534,Ayenia dentata,-85.13,10.45,Costa Rica
2535,Ayenia magna,-96.613056,19.237778,Mexico
2536,Ayenia purpusii,-96.611944,19.235556,Mexico
2537,Ayenia purpusii,-96.613056,19.237778,Mexico
2538,Ayenia aprica,-56.733889000000005,-27.515833,Argentina
2539,Ayenia angustifolia,-48.45,-14.58557,Brazil
2540,Ayenia angustifolia,-43.83445,-18.56465,Brazil
2541,Ayenia microphylla,-102.35,26.5,Mexico
2542,Ayenia rotundifolia,-99.75,20.933329999999998,Mexico
2543,Ayenia ovata,-99.75,20.933332999999998,Mexico
2544,Ayenia microphylla,-102.833333,27.766666999999998,Mexico
2545,Ayenia microphylla,-102.366667,26.533333000000002,Mexico
2546,Ayenia pilosa,-102.305,28.643889,Mexico
2547,Ayenia pilosa,-100.266667,22.216667,Mexico
2548,Ayenia rotundifolia,-99.75,20.933329999999998,Mexico
2549,Ayenia micrantha,-93.035555,16.745278,Mexico
2550,Ayenia palmeri,-95.73333000000001,16.41666,Mexico
2551,Ayenia palmeri,-95.77,16.418611,Mexico
2552,Ayenia micrantha,-93.068294,16.741325,Mexico
2553,Ayenia filiformis,-105.58333300000001,28.883333,Mexico
2554,Ayenia filiformis,-105.19724340683727,27.913650016561387,Mexico
2555,Ayenia microphylla,-105.19724340683727,27.913650016561387,Mexico
2556,Ayenia pusilla,-96.757222,19.460278,Mexico
2557,Ayenia micrantha,-93.079167,16.7425,Mexico
2558,Ayenia pusilla,-96.7575,19.460278,Mexico
2559,Ayenia micrantha,-96.414722,19.668332999999997,Mexico
2560,Ayenia micrantha,-93.71,16.94,Mexico
2561,Ayenia neglecta,-93.71,16.94,Mexico
2562,Ayenia filiformis,-104.65,27.433329999999998,Mexico
2563,Ayenia micrantha,-92.97716854230848,16.73098637800745,Mexico
2564,Ayenia micrantha,-92.97716854230848,16.73098637800745,Mexico
2565,Ayenia filiformis,-107.983333,31.616667,Mexico
2566,Ayenia filiformis,-104.65,27.433333,Mexico
2567,Ayenia microphylla,-107.63333300000001,31.283333000000002,Mexico
2568,Ayenia microphylla,-107.63333300000001,31.283333000000002,Mexico
2569,Ayenia neglecta,-93.458611,16.7625,Mexico
2570,Ayenia microphylla,-104.23333000000001,25.86666,Mexico
2571,Ayenia microphylla,-102.75,29.06666,Mexico
2572,Ayenia purpusii,-102.305,19.956667000000003,Mexico
2573,Ayenia filiformis,-105.41666699999999,29.0,Mexico
2574,Ayenia microphylla,-104.233333,25.866667,Mexico
2575,Ayenia microphylla,-102.75,29.066667,Mexico
2576,Ayenia microphylla,-103.616667,27.233333000000002,Mexico
2577,Ayenia microphylla,-102.75,29.066667,Mexico
2578,Ayenia pilosa,-103.225,25.108333,Mexico
2579,Ayenia pusilla,-96.669444,19.243333,Mexico
2580,Ayenia purpusii,-102.394722,19.955833,Mexico
2581,Ayenia pusilla,-96.669444,19.243333,Mexico
2582,Ayenia neglecta,-93.52,16.71,Mexico
2583,Ayenia filiformis,-104.8,29.53333,Mexico
2584,Ayenia filiformis,-104.8,29.53333,Mexico
2585,Ayenia microphylla,-104.91666000000001,29.616659999999996,Mexico
2586,Ayenia filiformis,-107.266667,24.65,Mexico
2587,Ayenia microphylla,-112.45985521858864,31.175622026594247,Mexico
2588,Ayenia pusilla,-111.66827145631544,31.297556614763756,Mexico
2589,Ayenia micrantha,-93.524103,16.716214,Mexico
2590,Ayenia filiformis,-104.78082043422224,29.517090169401197,Mexico
2591,Ayenia filiformis,-103.56666700000001,28.85,Mexico
2592,Ayenia filiformis,-104.8,29.533333000000002,Mexico
2593,Ayenia filiformis,-106.04569599999999,30.296164,Mexico
2594,Ayenia microphylla,-104.91666699999999,29.616667,Mexico
2595,Ayenia glabra,-106.46972199999999,23.456944,Mexico
2596,Ayenia filiformis,-107.26638899999999,24.627778,Mexico
2597,Ayenia neglecta,-93.523333,16.713333,Mexico
2598,Ayenia filiformis,-111.20200000000001,33.2924,United States of America
2599,Ayenia microphylla,-112.5,31.2,Mexico
2600,Ayenia compacta,-111.7,31.3,Mexico
2601,Ayenia filiformis,-112.875,32.0417,United States of America
2602,Ayenia filiformis,-112.8874,32.03801,United States of America
2603,Ayenia filiformis,-102.75,29.066667,Mexico
2604,Ayenia ardua,-89.719444,20.35,Mexico
2605,Ayenia ardua,-88.57777800000001,20.674167,Mexico
2606,Ayenia abutilifolia,-89.586389,20.983889,Mexico
2607,Ayenia abutilifolia,-89.719444,20.35,Mexico
2608,Ayenia angustifolia,-41.77036535725131,-12.422252722834225,Brazil
2609,Ayenia angustifolia,-47.5333,-14.790379999999999,Brazil
2610,Ayenia angustifolia,-47.5167,-13.9269,Brazil
2611,Ayenia compacta,-116.32663000000001,33.04968,United States of America
2612,Ayenia pusilla,-110.95888899999999,33.128056,United States of America
2613,Ayenia purpusii,-96.354722,19.301944,Mexico
2614,Ayenia micrantha,-85.31666,10.53333,Costa Rica
2615,Ayenia micrantha,-85.31666,10.53333,Costa Rica
2616,Ayenia microphylla,-106.183333,30.7,Mexico
2617,Ayenia microphylla,-103.85,27.6,Mexico
2618,Ayenia dentata,-85.45,10.7,Costa Rica
2619,Ayenia aprica,-58.5,-27.3333,Argentina
2620,Ayenia magna,-104.35,19.716667,Mexico
2621,Ayenia filiformis,-111.502548,33.678249,United States of America
2622,Ayenia pusilla,-96.65333299999999,19.398332999999997,Mexico
2623,Ayenia filiformis,-100.866667,22.566667000000002,Mexico
